,smiles,num_rings,aromatic_rings,num_esters,num_amides,molecular_weight,fsp3,carbon_fraction,ionisable_nitrogens,num_nitrogens,longest_tail,num_branches,num_carbons,num_heavy_atoms,num_alkenes,num_alkynes,num_unsaturations,tertiary_ionisable_nitrogens,num_sp3_carbons,tail_branches
8442,Nc1ccn(COC2CCCCC2)n1,1.0,1.0,0.0,0.0,195.26600646972656,0.699999988079071,0.7142857313156128,2.0,3.0,2.0,3.0,10,14,0,0,0,0,7.0,0.0
8443,CC(C)(N)c1cncc(F)c1,0.0,1.0,0.0,0.0,154.18800354003906,0.375,0.7272727489471436,1.0,2.0,3.0,3.0,8,11,0,0,0,0,3.0,0.0
8444,Nc1ncn(C2CCCCCC2)n1,1.0,1.0,0.0,0.0,180.2550048828125,0.7777777910232544,0.692307710647583,3.0,4.0,1.0,1.0,9,13,0,0,0,0,7.0,0.0
8445,CCC1(Cn2cc(N)nn2)CCC1,1.0,1.0,0.0,0.0,180.2550048828125,0.7777777910232544,0.692307710647583,3.0,4.0,2.0,4.0,9,13,0,0,0,0,7.0,0.0
8446,Cc1cn(CC2(C)CCC2)nc1N,1.0,1.0,0.0,0.0,179.26699829101562,0.699999988079071,0.7692307829856873,2.0,3.0,1.0,5.0,10,13,0,0,0,0,7.0,0.0
8447,Nc1cccnc1OC1CCCC1,1.0,1.0,0.0,0.0,178.23500061035156,0.5,0.7692307829856873,1.0,2.0,1.0,3.0,10,13,0,0,0,0,5.0,0.0
8448,NCCN(Cc1cccnc1)C1CC1,1.0,1.0,0.0,0.0,191.2779998779297,0.5454545617103577,0.7857142686843872,2.0,3.0,5.0,2.0,11,14,0,0,0,1,6.0,0.0
8449,NC1CC(NCc2ccccc2)C1,1.0,1.0,0.0,0.0,176.26300048828125,0.4545454680919647,0.8461538553237915,1.0,2.0,2.0,3.0,11,13,0,0,0,0,5.0,0.0
8450,Nc1cc(F)cc(C(F)(F)F)n1,0.0,1.0,0.0,0.0,180.10400390625,0.1666666716337204,0.5,1.0,2.0,3.0,4.0,6,12,0,0,0,0,1.0,0.0
8451,Cc1cc(N2CCCC2)ncc1N,1.0,1.0,0.0,0.0,177.25100708007812,0.5,0.7692307829856873,2.0,3.0,1.0,2.0,10,13,0,0,0,1,5.0,0.0
8452,Cc1ccncc1C(C)(C)N,0.0,1.0,0.0,0.0,150.22500610351562,0.4444444477558136,0.8181818127632141,1.0,2.0,3.0,3.0,9,11,0,0,0,0,4.0,0.0
8453,CN(C)c1ccc(C(C)(C)N)cn1,0.0,1.0,0.0,0.0,179.26699829101562,0.5,0.7692307829856873,2.0,3.0,3.0,3.0,10,13,0,0,0,1,5.0,0.0
8454,CCCCNc1ncccc1N,0.0,1.0,0.0,0.0,165.24000549316406,0.4444444477558136,0.75,2.0,3.0,5.0,2.0,9,12,0,0,0,0,4.0,0.0
8455,Nc1ccc(OC2CCOCC2)nc1,1.0,1.0,0.0,0.0,194.23399353027344,0.5,0.7142857313156128,1.0,2.0,1.0,3.0,10,14,0,0,0,0,5.0,0.0
8456,Cc1cncc(C)c1CN,0.0,1.0,0.0,0.0,136.197998046875,0.375,0.800000011920929,1.0,2.0,2.0,3.0,8,10,0,0,0,0,3.0,0.0
8457,CC(C)(F)COc1ccc(N)cn1,0.0,1.0,0.0,0.0,184.21400451660156,0.4444444477558136,0.692307710647583,1.0,2.0,4.0,4.0,9,13,0,0,0,0,4.0,0.0
8458,Cc1nc(N)cc(C(C)(C)C)n1,0.0,1.0,0.0,0.0,165.24000549316406,0.5555555820465088,0.75,2.0,3.0,3.0,4.0,9,12,0,0,0,0,5.0,0.0
8459,CC(C)(C)c1cc(CCN)[nH]n1,0.0,1.0,0.0,0.0,167.25599670410156,0.6666666865348816,0.75,2.0,3.0,3.0,3.0,9,12,0,0,0,0,6.0,0.0
8460,CN1CCc2ccc(N)cc21,1.0,1.0,0.0,0.0,148.20899963378906,0.3333333432674408,0.8181818127632141,1.0,2.0,1.0,2.0,9,11,0,0,0,1,3.0,0.0
8461,COc1nn(CC(F)(F)F)cc1N,0.0,1.0,0.0,0.0,195.1439971923828,0.5,0.4615384638309479,2.0,3.0,3.0,5.0,6,13,0,0,0,0,3.0,0.0
8462,COc1cccc(C2(N)CC2)n1,1.0,1.0,0.0,0.0,164.20799255371094,0.4444444477558136,0.75,1.0,2.0,2.0,2.0,9,12,0,0,0,0,4.0,0.0
8463,CCn1nc(C2CCC2)cc1N,1.0,1.0,0.0,0.0,165.24000549316406,0.6666666865348816,0.75,2.0,3.0,2.0,2.0,9,12,0,0,0,0,6.0,0.0
8464,Cc1nn(CC2CC2)c(C)c1CN,1.0,1.0,0.0,0.0,179.26699829101562,0.699999988079071,0.7692307829856873,2.0,3.0,2.0,5.0,10,13,0,0,0,0,7.0,0.0
8465,CC(C)n1cc(N)c(C(F)F)n1,0.0,1.0,0.0,0.0,175.1820068359375,0.5714285969734192,0.5833333134651184,2.0,3.0,3.0,3.0,7,12,0,0,0,0,4.0,0.0
8466,CCCCCn1cnc(N)n1,0.0,1.0,0.0,0.0,154.2169952392578,0.7142857313156128,0.6363636255264282,3.0,4.0,5.0,2.0,7,11,0,0,0,0,5.0,0.0
8467,Cc1cccc(C2CNC2)c1N,1.0,1.0,0.0,0.0,162.23599243164062,0.4000000059604645,0.8333333134651184,1.0,2.0,1.0,2.0,10,12,0,0,0,0,4.0,0.0
8468,Cc1ccsc1CNCCN,0.0,1.0,0.0,0.0,170.281005859375,0.5,0.7272727489471436,1.0,2.0,5.0,2.0,8,11,0,0,0,0,4.0,0.0
8469,Cc1cc(N)nn1CC(C)(C)C,0.0,1.0,0.0,0.0,167.25599670410156,0.6666666865348816,0.75,2.0,3.0,3.0,5.0,9,12,0,0,0,0,6.0,0.0
8470,NC1(Cc2ccccn2)CC1,1.0,1.0,0.0,0.0,148.20899963378906,0.4444444477558136,0.8181818127632141,1.0,2.0,1.0,3.0,9,11,0,0,0,0,4.0,0.0
8471,Cc1ccc(NC(=O)CCCN)nc1,0.0,1.0,0.0,1.0,193.25,0.4000000059604645,0.7142857313156128,1.0,3.0,6.0,3.0,10,14,0,0,0,0,4.0,0.0
8472,Cc1cn(CCC2CC2)nc1N,1.0,1.0,0.0,0.0,165.24000549316406,0.6666666865348816,0.75,2.0,3.0,2.0,4.0,9,12,0,0,0,0,6.0,0.0
8473,Nc1ccn(CC2CCC(O)CC2)n1,1.0,1.0,0.0,0.0,195.26600646972656,0.699999988079071,0.7142857313156128,2.0,3.0,1.0,4.0,10,14,0,0,0,0,7.0,0.0
8474,Cc1ccc(OCC2(N)CC2)cn1,1.0,1.0,0.0,0.0,178.23500061035156,0.5,0.7692307829856873,1.0,2.0,2.0,4.0,10,13,0,0,0,0,5.0,0.0
8475,Cc1cc(N)nn1CCC(C)C,0.0,1.0,0.0,0.0,167.25599670410156,0.6666666865348816,0.75,2.0,3.0,4.0,4.0,9,12,0,0,0,0,6.0,0.0
8476,COC(C)(C)c1ccc(N)nc1,0.0,1.0,0.0,0.0,166.2239990234375,0.4444444477558136,0.75,1.0,2.0,4.0,3.0,9,12,0,0,0,0,4.0,0.0
8477,CCc1nn(CC)cc1N,0.0,1.0,0.0,0.0,139.20199584960938,0.5714285969734192,0.699999988079071,2.0,3.0,2.0,3.0,7,10,0,0,0,0,4.0,0.0
8478,CC(C)(C)NCCCCCN,0.0,0.0,0.0,0.0,158.28900146484375,1.0,0.8181818127632141,1.0,2.0,9.0,2.0,9,11,0,0,0,0,9.0,0.0
8479,Nc1cncc(C2CCC2)c1,1.0,1.0,0.0,0.0,148.20899963378906,0.4444444477558136,0.8181818127632141,1.0,2.0,1.0,1.0,9,11,0,0,0,0,4.0,0.0
8480,CC(C)c1cc(CCN)n(C)n1,0.0,1.0,0.0,0.0,167.25599670410156,0.6666666865348816,0.75,2.0,3.0,3.0,3.0,9,12,0,0,0,0,6.0,0.0
8481,CC(C)(C)c1nocc1N,0.0,1.0,0.0,0.0,140.18600463867188,0.5714285969734192,0.699999988079071,1.0,2.0,3.0,3.0,7,10,0,0,0,0,4.0,0.0
8482,Nc1cccc(F)c1C1CNC1,1.0,1.0,0.0,0.0,166.19900512695312,0.3333333432674408,0.75,1.0,2.0,1.0,2.0,9,12,0,0,0,0,3.0,0.0
8483,CCOc1cccc(CNCCN)c1,0.0,1.0,0.0,0.0,194.2779998779297,0.4545454680919647,0.7857142686843872,1.0,2.0,5.0,2.0,11,14,0,0,0,0,5.0,0.0
8484,CCOc1c(N)c(C(C)C)nn1C,0.0,1.0,0.0,0.0,183.2550048828125,0.6666666865348816,0.692307710647583,2.0,3.0,3.0,4.0,9,13,0,0,0,0,6.0,0.0
8485,NCCCCCN1CCSCC1,1.0,0.0,0.0,0.0,188.33999633789065,1.0,0.75,1.0,2.0,6.0,1.0,9,12,0,0,0,1,9.0,0.0
8486,COc1c(N)c(C)nn1C(C)C,0.0,1.0,0.0,0.0,169.22799682617188,0.625,0.6666666865348816,2.0,3.0,3.0,4.0,8,12,0,0,0,0,5.0,0.0
8487,CCOC(=O)c1[nH]cc(C2CC2)c1N,1.0,1.0,1.0,0.0,194.23399353027344,0.5,0.7142857313156128,1.0,2.0,5.0,2.0,10,14,0,0,0,0,5.0,0.0
8488,Nc1ccc(C(F)F)c(F)n1,0.0,1.0,0.0,0.0,162.11399841308594,0.1666666716337204,0.5454545617103577,1.0,2.0,3.0,3.0,6,11,0,0,0,0,1.0,0.0
8489,CCCCN(C)c1ncccc1CN,0.0,1.0,0.0,0.0,193.29400634765625,0.5454545617103577,0.7857142686843872,2.0,3.0,6.0,2.0,11,14,0,0,0,1,6.0,0.0
8490,Cc1cnn(C2CCC2)c1N,1.0,1.0,0.0,0.0,151.21299743652344,0.625,0.7272727489471436,2.0,3.0,1.0,2.0,8,11,0,0,0,0,5.0,0.0
8491,CCN(CC)Cc1cncc(N)c1,0.0,1.0,0.0,0.0,179.26699829101562,0.5,0.7692307829856873,2.0,3.0,5.0,3.0,10,13,0,0,0,1,5.0,0.0
8492,CCCCOc1cnccc1N,0.0,1.0,0.0,0.0,166.2239990234375,0.4444444477558136,0.75,1.0,2.0,5.0,2.0,9,12,0,0,0,0,4.0,0.0
8493,Cc1c(C(F)F)ccnc1CN,0.0,1.0,0.0,0.0,172.17799377441406,0.375,0.6666666865348816,1.0,2.0,3.0,3.0,8,12,0,0,0,0,3.0,0.0
8494,NC1CCC(Nc2ccccn2)CC1,1.0,1.0,0.0,0.0,191.2779998779297,0.5454545617103577,0.7857142686843872,2.0,3.0,1.0,3.0,11,14,0,0,0,0,6.0,0.0
8495,Cc1c(N)nnn1CC1CCCC1,1.0,1.0,0.0,0.0,180.2550048828125,0.7777777910232544,0.692307710647583,3.0,4.0,1.0,4.0,9,13,0,0,0,0,7.0,0.0
8496,CNc1c(N)cccc1OC,0.0,1.0,0.0,0.0,152.19700622558594,0.25,0.7272727489471436,1.0,2.0,2.0,3.0,8,11,0,0,0,0,2.0,0.0
8497,Nc1cncn1CC(F)(F)F,0.0,1.0,0.0,0.0,165.1179962158203,0.4000000059604645,0.4545454680919647,2.0,3.0,3.0,4.0,5,11,0,0,0,0,2.0,0.0
8498,COC(C)(C)Cn1nc(N)cc1C,0.0,1.0,0.0,0.0,183.2550048828125,0.6666666865348816,0.692307710647583,2.0,3.0,4.0,5.0,9,13,0,0,0,0,6.0,0.0
8499,CCn1nc(N)cc1CN(C)C(C)C,0.0,1.0,0.0,0.0,196.29800415039065,0.699999988079071,0.7142857313156128,3.0,4.0,4.0,5.0,10,14,0,0,0,1,7.0,0.0
8500,NCC1CN(Cc2ccc(F)cc2)C1,1.0,1.0,0.0,0.0,194.2530059814453,0.4545454680919647,0.7857142686843872,1.0,2.0,2.0,4.0,11,14,0,0,0,1,5.0,0.0
8501,Nc1ncc(CC(F)(F)F)o1,0.0,1.0,0.0,0.0,166.1020050048828,0.4000000059604645,0.4545454680919647,1.0,2.0,3.0,4.0,5,11,0,0,0,0,2.0,0.0
8502,CCCc1ccc(N)cn1,0.0,1.0,0.0,0.0,136.197998046875,0.375,0.800000011920929,1.0,2.0,3.0,2.0,8,10,0,0,0,0,3.0,0.0
8503,CN1CCCC12CCC(N)CC2,2.0,0.0,0.0,0.0,168.28399658203125,1.0,0.8333333134651184,1.0,2.0,1.0,2.0,10,12,0,0,0,1,10.0,0.0
8504,Nc1ccncc1OCC1CC1,1.0,1.0,0.0,0.0,164.20799255371094,0.4444444477558136,0.75,1.0,2.0,2.0,3.0,9,12,0,0,0,0,4.0,0.0
8505,Cc1noc(N)c1C1CCNCC1,1.0,1.0,0.0,0.0,181.2389984130859,0.6666666865348816,0.692307710647583,2.0,3.0,1.0,2.0,9,13,0,0,0,0,6.0,0.0
8506,Nc1ccn(CCC2CCOCC2)n1,1.0,1.0,0.0,0.0,195.26600646972656,0.699999988079071,0.7142857313156128,2.0,3.0,2.0,3.0,10,14,0,0,0,0,7.0,0.0
8507,Nc1ccnc(C(F)(F)F)c1F,0.0,1.0,0.0,0.0,180.10400390625,0.1666666716337204,0.5,1.0,2.0,3.0,4.0,6,12,0,0,0,0,1.0,0.0
8508,CCOCc1cc(N)nn1CC,0.0,1.0,0.0,0.0,169.22799682617188,0.625,0.6666666865348816,2.0,3.0,4.0,3.0,8,12,0,0,0,0,5.0,0.0
8509,CSc1cc(C)nc(O)c1CN,0.0,1.0,0.0,0.0,184.26400756835935,0.375,0.6666666865348816,1.0,2.0,2.0,4.0,8,12,0,0,0,0,3.0,0.0
8510,NCc1ccncc1OC(F)(F)F,0.0,1.0,0.0,0.0,192.13999938964844,0.2857142984867096,0.5384615659713745,1.0,2.0,3.0,4.0,7,13,0,0,0,0,2.0,0.0
8511,Nc1n[nH]c2c1CC(F)(F)CC2,1.0,1.0,0.0,0.0,173.16600036621094,0.5714285969734192,0.5833333134651184,2.0,3.0,1.0,3.0,7,12,0,0,0,0,4.0,0.0
8512,Cc1cc(N)cnc1OCC1CC1,1.0,1.0,0.0,0.0,178.23500061035156,0.5,0.7692307829856873,1.0,2.0,2.0,4.0,10,13,0,0,0,0,5.0,0.0
8513,COc1ccnc(C2(N)CC2)c1,1.0,1.0,0.0,0.0,164.20799255371094,0.4444444477558136,0.75,1.0,2.0,2.0,2.0,9,12,0,0,0,0,4.0,0.0
8514,C/C=C/Cn1cnc(N)c1,0.0,1.0,0.0,0.0,137.18600463867188,0.2857142984867096,0.699999988079071,2.0,3.0,4.0,2.0,7,10,1,0,1,0,2.0,0.0
8515,CCOC(=O)c1c(N)c(C)c(C)n1C,0.0,1.0,1.0,0.0,196.25,0.5,0.7142857313156128,1.0,2.0,5.0,5.0,10,14,0,0,0,0,5.0,0.0
8516,Nc1ncc(CNC2CCCC2)cn1,1.0,1.0,0.0,0.0,192.26600646972656,0.6000000238418579,0.7142857313156128,3.0,4.0,2.0,3.0,10,14,0,0,0,0,6.0,0.0
8517,CC(C)CCn1ccc(CN)n1,0.0,1.0,0.0,0.0,167.25599670410156,0.6666666865348816,0.75,2.0,3.0,4.0,3.0,9,12,0,0,0,0,6.0,0.0
8518,COc1ccc(N)c(OC2CC2)n1,1.0,1.0,0.0,0.0,180.20700073242188,0.4444444477558136,0.692307710647583,1.0,2.0,2.0,4.0,9,13,0,0,0,0,4.0,0.0
8519,Cc1cc(N)nn1CCCF,0.0,1.0,0.0,0.0,157.19200134277344,0.5714285969734192,0.6363636255264282,2.0,3.0,4.0,3.0,7,11,0,0,0,0,4.0,0.0
8520,Nc1c(CO)ccnc1C(F)(F)F,0.0,1.0,0.0,0.0,192.13999938964844,0.2857142984867096,0.5384615659713745,1.0,2.0,3.0,4.0,7,13,0,0,0,0,2.0,0.0
8521,CC(C)(F)c1cncc(N)c1,0.0,1.0,0.0,0.0,154.18800354003906,0.375,0.7272727489471436,1.0,2.0,3.0,3.0,8,11,0,0,0,0,3.0,0.0
8522,Nc1ncccc1C1CCC1,1.0,1.0,0.0,0.0,148.20899963378906,0.4444444477558136,0.8181818127632141,1.0,2.0,1.0,1.0,9,11,0,0,0,0,4.0,0.0
8523,Nc1nc(O)ccc1C(F)F,0.0,1.0,0.0,0.0,160.1230010986328,0.1666666716337204,0.5454545617103577,1.0,2.0,3.0,3.0,6,11,0,0,0,0,1.0,0.0
8524,CCc1c(C)nc(N)nc1C,0.0,1.0,0.0,0.0,151.21299743652344,0.5,0.7272727489471436,2.0,3.0,2.0,4.0,8,11,0,0,0,0,4.0,0.0
8525,CCCCc1ncc(N)cn1,0.0,1.0,0.0,0.0,151.21299743652344,0.5,0.7272727489471436,2.0,3.0,4.0,2.0,8,11,0,0,0,0,4.0,0.0
8526,CCCCOc1cc(CN)nn1C,0.0,1.0,0.0,0.0,183.2550048828125,0.6666666865348816,0.692307710647583,2.0,3.0,5.0,3.0,9,13,0,0,0,0,6.0,0.0
8527,CCCOCc1cc(N)nn1CC,0.0,1.0,0.0,0.0,183.2550048828125,0.6666666865348816,0.692307710647583,2.0,3.0,5.0,3.0,9,13,0,0,0,0,6.0,0.0
8528,Nc1ccc2c(c1)OCCN2,1.0,1.0,0.0,0.0,150.18099975585938,0.25,0.7272727489471436,1.0,2.0,1.0,1.0,8,11,0,0,0,0,2.0,0.0
8529,CCN(CC)c1cc(F)nc(N)n1,0.0,1.0,0.0,0.0,184.2180023193359,0.5,0.6153846383094788,3.0,4.0,5.0,3.0,8,13,0,0,0,1,4.0,0.0
8530,Cc1c(CC2CCC2)nn(C)c1N,1.0,1.0,0.0,0.0,179.26699829101562,0.699999988079071,0.7692307829856873,2.0,3.0,1.0,5.0,10,13,0,0,0,0,7.0,0.0
8531,NCCc1ccc(N2CCCC2)nc1,1.0,1.0,0.0,0.0,191.2779998779297,0.5454545617103577,0.7857142686843872,2.0,3.0,3.0,1.0,11,14,0,0,0,1,6.0,0.0
8532,CCc1ncccc1CN,0.0,1.0,0.0,0.0,136.197998046875,0.375,0.800000011920929,1.0,2.0,2.0,2.0,8,10,0,0,0,0,3.0,0.0
8533,NC1CCC(c2ncco2)CC1,1.0,1.0,0.0,0.0,166.2239990234375,0.6666666865348816,0.75,1.0,2.0,1.0,1.0,9,12,0,0,0,0,6.0,0.0
8534,CCc1ccc(OC)c(CN)n1,0.0,1.0,0.0,0.0,166.2239990234375,0.4444444477558136,0.75,1.0,2.0,2.0,3.0,9,12,0,0,0,0,4.0,0.0
8535,CCn1nc(N)cc1C(=O)OC(C)C,0.0,1.0,1.0,0.0,197.23800659179688,0.5555555820465088,0.6428571343421936,2.0,3.0,5.0,4.0,9,14,0,0,0,0,5.0,0.0
8536,COC(=O)c1nc(N)oc1C(C)(C)C,0.0,1.0,1.0,0.0,198.2220001220703,0.5555555820465088,0.6428571343421936,1.0,2.0,4.0,4.0,9,14,0,0,0,0,5.0,0.0
8537,NCc1cccc(N2CCCC2)c1,1.0,1.0,0.0,0.0,176.26300048828125,0.4545454680919647,0.8461538553237915,1.0,2.0,2.0,1.0,11,13,0,0,0,1,5.0,0.0
8538,CCCCn1ccnc1N,0.0,1.0,0.0,0.0,139.20199584960938,0.5714285969734192,0.699999988079071,2.0,3.0,4.0,2.0,7,10,0,0,0,0,4.0,0.0
8539,Nc1ccnc(OC2CCCC2)c1,1.0,1.0,0.0,0.0,178.23500061035156,0.5,0.7692307829856873,1.0,2.0,1.0,3.0,10,13,0,0,0,0,5.0,0.0
8540,CC(C)C1(CN)CCN(C)CC1,1.0,0.0,0.0,0.0,170.3000030517578,1.0,0.8333333134651184,1.0,2.0,3.0,3.0,10,12,0,0,0,1,10.0,0.0
8541,CCCc1nccc(C)c1N,0.0,1.0,0.0,0.0,150.22500610351562,0.4444444477558136,0.8181818127632141,1.0,2.0,3.0,3.0,9,11,0,0,0,0,4.0,0.0
8542,CCCc1c(C2CC2)nn(C)c1N,1.0,1.0,0.0,0.0,179.26699829101562,0.699999988079071,0.7692307829856873,2.0,3.0,3.0,3.0,10,13,0,0,0,0,7.0,0.0
8543,Nc1nccc(OC(F)F)c1F,0.0,1.0,0.0,0.0,178.11300659179688,0.1666666716337204,0.5,1.0,2.0,3.0,4.0,6,12,0,0,0,0,1.0,0.0
8544,CCCOc1nccc(C)c1N,0.0,1.0,0.0,0.0,166.2239990234375,0.4444444477558136,0.75,1.0,2.0,4.0,3.0,9,12,0,0,0,0,4.0,0.0
8545,NCc1ccc(F)c(N2CCCC2)c1,1.0,1.0,0.0,0.0,194.2530059814453,0.4545454680919647,0.7857142686843872,1.0,2.0,2.0,2.0,11,14,0,0,0,1,5.0,0.0
8546,Cc1ccc2c(c1)CCN2CCCN,1.0,1.0,0.0,0.0,190.2899932861328,0.5,0.8571428656578064,1.0,2.0,4.0,2.0,12,14,0,0,0,1,6.0,0.0
8547,CNc1c(N)ccc(F)c1F,0.0,1.0,0.0,0.0,158.1510009765625,0.1428571492433548,0.6363636255264282,1.0,2.0,2.0,4.0,7,11,0,0,0,0,1.0,0.0
8548,Cc1cnc(NC(C)C)c(N)c1,0.0,1.0,0.0,0.0,165.24000549316406,0.4444444477558136,0.75,2.0,3.0,3.0,4.0,9,12,0,0,0,0,4.0,0.0
8549,COC(=O)c1c(C(C)C)ccnc1N,0.0,1.0,1.0,0.0,194.23399353027344,0.4000000059604645,0.7142857313156128,1.0,2.0,4.0,3.0,10,14,0,0,0,0,4.0,0.0
8550,COC1(Cc2cc(N)n(C)n2)CCC1,1.0,1.0,0.0,0.0,195.26600646972656,0.699999988079071,0.7142857313156128,2.0,3.0,2.0,5.0,10,14,0,0,0,0,7.0,0.0
8551,NCc1ccnc(OCC(F)F)c1,0.0,1.0,0.0,0.0,188.177001953125,0.375,0.6153846383094788,1.0,2.0,4.0,3.0,8,13,0,0,0,0,3.0,0.0
8552,Cn1cc(N)c(NC2CCCCC2)n1,1.0,1.0,0.0,0.0,194.2819976806641,0.699999988079071,0.7142857313156128,3.0,4.0,1.0,4.0,10,14,0,0,0,0,7.0,0.0
8553,CC1(C)CN(CCN)c2ccccc21,1.0,1.0,0.0,0.0,190.2899932861328,0.5,0.8571428656578064,1.0,2.0,3.0,3.0,12,14,0,0,0,1,6.0,0.0
8554,CC(C)(C)c1noc(CCCN)n1,0.0,1.0,0.0,0.0,183.2550048828125,0.7777777910232544,0.692307710647583,2.0,3.0,4.0,3.0,9,13,0,0,0,0,7.0,0.0
8555,Nc1ccn(COC2CCCC2)n1,1.0,1.0,0.0,0.0,181.2389984130859,0.6666666865348816,0.692307710647583,2.0,3.0,2.0,3.0,9,13,0,0,0,0,6.0,0.0
8556,NCc1ccc(OCC2CC2)nc1,1.0,1.0,0.0,0.0,178.23500061035156,0.5,0.7692307829856873,1.0,2.0,2.0,3.0,10,13,0,0,0,0,5.0,0.0
8557,CC(C)(C)c1ncc(CN)cn1,0.0,1.0,0.0,0.0,165.24000549316406,0.5555555820465088,0.75,2.0,3.0,3.0,3.0,9,12,0,0,0,0,5.0,0.0
8558,CC(C)N(CCN)Cc1cncs1,0.0,1.0,0.0,0.0,199.322998046875,0.6666666865348816,0.692307710647583,1.0,3.0,6.0,3.0,9,13,0,0,0,1,6.0,0.0
8559,NCc1cnccc1C(F)F,0.0,1.0,0.0,0.0,158.1510009765625,0.2857142984867096,0.6363636255264282,1.0,2.0,3.0,2.0,7,11,0,0,0,0,2.0,0.0
8560,CCCOc1cc(N)ccn1,0.0,1.0,0.0,0.0,152.19700622558594,0.375,0.7272727489471436,1.0,2.0,4.0,2.0,8,11,0,0,0,0,3.0,0.0
8561,CC1CCN(CC(C)(C)N)CC1,1.0,0.0,0.0,0.0,170.3000030517578,1.0,0.8333333134651184,1.0,2.0,3.0,4.0,10,12,0,0,0,1,10.0,0.0
8562,CC(C)c1ccc(CN)cn1,0.0,1.0,0.0,0.0,150.22500610351562,0.4444444477558136,0.8181818127632141,1.0,2.0,3.0,2.0,9,11,0,0,0,0,4.0,0.0
8563,CCn1cc(CN)c(C(F)(F)F)n1,0.0,1.0,0.0,0.0,193.1719970703125,0.5714285969734192,0.5384615659713745,2.0,3.0,3.0,4.0,7,13,0,0,0,0,4.0,0.0
8564,Cc1nn(C2CCCC2)cc1N,1.0,1.0,0.0,0.0,165.24000549316406,0.6666666865348816,0.75,2.0,3.0,1.0,2.0,9,12,0,0,0,0,6.0,0.0
8565,Cc1cc(N)nn1COC(C)C,0.0,1.0,0.0,0.0,169.22799682617188,0.625,0.6666666865348816,2.0,3.0,4.0,4.0,8,12,0,0,0,0,5.0,0.0
8566,COC(=O)c1cnn(C(C)(C)C)c1N,0.0,1.0,1.0,0.0,197.23800659179688,0.5555555820465088,0.6428571343421936,2.0,3.0,4.0,4.0,9,14,0,0,0,0,5.0,0.0
8567,NCC1(Cc2cccnc2)CCC1,1.0,1.0,0.0,0.0,176.26300048828125,0.5454545617103577,0.8461538553237915,1.0,2.0,2.0,3.0,11,13,0,0,0,0,6.0,0.0
8568,CC(C)Cc1[nH]ncc1N,0.0,1.0,0.0,0.0,139.20199584960938,0.5714285969734192,0.699999988079071,2.0,3.0,3.0,3.0,7,10,0,0,0,0,4.0,0.0
8569,Cc1cnc(OC2CCC2)c(N)c1,1.0,1.0,0.0,0.0,178.23500061035156,0.5,0.7692307829856873,1.0,2.0,1.0,4.0,10,13,0,0,0,0,5.0,0.0
8570,COC(=O)c1ccc(N(C)C)cc1N,0.0,1.0,1.0,0.0,194.23399353027344,0.3000000119209289,0.7142857313156128,1.0,2.0,4.0,3.0,10,14,0,0,0,1,3.0,0.0
8571,Cc1nc(C)n(C2CC2)c1N,1.0,1.0,0.0,0.0,151.21299743652344,0.625,0.7272727489471436,2.0,3.0,1.0,3.0,8,11,0,0,0,0,5.0,0.0
8572,Cc1cccc(N)c1N1CCOCC1,1.0,1.0,0.0,0.0,192.26199340820312,0.4545454680919647,0.7857142686843872,1.0,2.0,1.0,2.0,11,14,0,0,0,1,5.0,0.0
8573,Nc1nccc(F)c1C(F)(F)F,0.0,1.0,0.0,0.0,180.10400390625,0.1666666716337204,0.5,1.0,2.0,3.0,4.0,6,12,0,0,0,0,1.0,0.0
8574,CN(c1ccnc(CN)c1)C1CC1,1.0,1.0,0.0,0.0,177.25100708007812,0.5,0.7692307829856873,2.0,3.0,2.0,3.0,10,13,0,0,0,1,5.0,0.0
8575,Nc1cc(C(F)F)on1,0.0,1.0,0.0,0.0,134.0850067138672,0.25,0.4444444477558136,1.0,2.0,3.0,2.0,4,9,0,0,0,0,1.0,0.0
8576,Nc1ccc2c(c1)CCCN2,1.0,1.0,0.0,0.0,148.20899963378906,0.3333333432674408,0.8181818127632141,1.0,2.0,1.0,1.0,9,11,0,0,0,0,3.0,0.0
8577,NC1(Cc2ccncc2)CC1,1.0,1.0,0.0,0.0,148.20899963378906,0.4444444477558136,0.8181818127632141,1.0,2.0,1.0,3.0,9,11,0,0,0,0,4.0,0.0
8578,CCOc1c(N)c(C)nn1CC,0.0,1.0,0.0,0.0,169.22799682617188,0.625,0.6666666865348816,2.0,3.0,3.0,4.0,8,12,0,0,0,0,5.0,0.0
8579,COC(C)(C)Cn1cc(C)c(N)n1,0.0,1.0,0.0,0.0,183.2550048828125,0.6666666865348816,0.692307710647583,2.0,3.0,4.0,5.0,9,13,0,0,0,0,6.0,0.0
8580,CCCCN(C)c1ccc(CN)cn1,0.0,1.0,0.0,0.0,193.29400634765625,0.5454545617103577,0.7857142686843872,2.0,3.0,6.0,2.0,11,14,0,0,0,1,6.0,0.0
8581,CC(C)Oc1cccc(CN)n1,0.0,1.0,0.0,0.0,166.2239990234375,0.4444444477558136,0.75,1.0,2.0,3.0,3.0,9,12,0,0,0,0,4.0,0.0
8582,CCc1cc(CN)c2n1CCC2,1.0,1.0,0.0,0.0,164.2519989013672,0.6000000238418579,0.8333333134651184,1.0,2.0,2.0,2.0,10,12,0,0,0,0,6.0,0.0
